UNIQUE_ID,2007,2012,2017
NCA_NJ-10162,NA,NA,NA
NCA_NJ-10163,NA,NA,NA
NCA_NJ-10164,NA,NA,NA
NCA_NJ-10165,NA,NA,NA
NCA_NJ-10166,NA,NA,NA
NCA_NJ-10167,NA,NA,NA
NCA_NJ-10168,NA,NA,NA
NCA_NJ-10169,NA,NA,NA
NCA_NJ-10170,NA,NA,NA
NCA_NJ-10171,NA,NA,NA
NCA_NJ-10172,NA,NA,NA
NCA_NJ-10173,NA,NA,NA
NCA_NJ-10174,NA,NA,NA
NCA_NJ-10175,NA,NA,NA
NCA_NJ-10176,NA,NA,NA
NCA_NJ-10177,NA,NA,NA
NCA_NJ-10178,NA,NA,NA
NCA_NJ-10179,NA,NA,NA
NCA_NJ-10180,NA,NA,NA
NCA_NJ-10181,NA,NA,NA
NCA_NJ-10182,NA,NA,NA
NCA_NJ-10183,NA,NA,NA
NCA_NJ-10184,NA,NA,NA
NCA_NJ-10185,NA,NA,NA
NCA_NJ-10186,NA,NA,NA
NCA_NJ-10187,NA,NA,NA
NCA_NJ-10188,NA,NA,NA
NCA_NJ-10189,NA,NA,NA
NCA_NJ-10190,NA,NA,NA
NCA_NJ-10191,NA,NA,NA
NCA_NJ-10192,NA,NA,NA
NCA_NJ-10193,NA,NA,NA
NCA_NJ-10194,NA,NA,NA
NCA_NJ-10195,NA,NA,NA
NCA_NJ-10196,NA,NA,NA
NCA_NJ-10197,NA,NA,NA
NCA_NJ-10198,NA,NA,NA
NCA_NJ-10199,NA,NA,NA
NCA_NJ-10200,NA,NA,NA
NCA_NJ-10201,NA,NA,NA
NCA_NJ-10202,NA,NA,NA
NCA_NJ-10203,NA,NA,NA
NCA_NJ-10204,NA,NA,NA
NCA_NJ-10205,NA,NA,NA
NCA_NJ-10206,NA,NA,NA
NCA_NJ-10208,NA,NA,NA
NCA_NJ-10209,NA,NA,NA
NCA_NJ-10210,NA,NA,NA
NCA_NJ-10211,NA,NA,NA
NCA_NJ-10212,NA,NA,NA
NCA_NJ-10215,NA,NA,NA
NCA_NJ-10216,NA,NA,NA
NCA_NJ-10217,NA,NA,NA
NCA_NJ-10218,NA,NA,NA
NCA_NJ-10219,NA,NA,NA
NCA_NJ-10220,NA,NA,NA
NCA_NJ-10223,NA,NA,NA
NCA_NJ-10226,NA,NA,NA
NCA_NJ-10227,NA,NA,NA
NCA_NJ-10229,NA,NA,NA
NCA_NJ-10230,NA,NA,NA
NCA_NJ-10233,NA,NA,NA
NCA_NJ-10234,NA,NA,NA
NCA_NJ-10235,NA,NA,NA
NCA_NJ-10237,NA,NA,NA
NCA_NJ-10238,NA,NA,NA
NCA_NJ-10239,NA,NA,NA
NCA_NJ-10240,NA,NA,NA
NCA_NJ-10241,NA,NA,NA
NCA_NJ-10242,NA,NA,NA
NCA_NJ-10243,NA,NA,NA
NCA_NJ-10244,NA,NA,NA
NCA_NJ-10245,NA,NA,NA
NCA_NJ-10246,NA,NA,NA
NCA_NJ-10247,NA,NA,NA
NCA_NJ-10248,NA,NA,NA
NCA_NJ-10249,NA,NA,NA
NCA_NJ-10250,NA,NA,NA
NCA_NJ-10251,NA,NA,NA
NCA_NJ-10252,NA,NA,NA
NCA_NJ-10253,NA,NA,NA
NCA_NY-10002,NA,NA,NA
NCA_NY-10003,NA,NA,NA
NCA_NY-10004,NA,NA,NA
NCA_NY-10005,NA,NA,NA
NCA_NY-10006,NA,NA,NA
NCA_NY-10007,NA,NA,NA
NCA_NY-10008,NA,NA,NA
NCA_NY-10009,NA,NA,NA
NCA_NY-10010,NA,NA,NA
NCA_NY-10011,NA,NA,NA
NCA_NY-10012,NA,NA,NA
NCA_NY-10014,NA,NA,NA
NCA_NY-10015,NA,NA,NA
NCA_NY-10016,NA,NA,NA
NCA_NY-10017,NA,NA,NA
NCA_NY-10018,NA,NA,NA
NCA_NY-10019,NA,NA,NA
NCA_NY-10020,NA,NA,NA
NCA_NY-10021,NA,NA,NA
NCA_NY-10022,NA,NA,NA
NCA_NY-10023,NA,NA,NA
NCA_NY-10024,NA,NA,NA
NCA_NY-10025,NA,NA,NA
NCA_NY-10026,NA,NA,NA
NCA_NY-10027,NA,NA,NA
NCA_NY-10028,NA,NA,NA
NCA_NY-10029,NA,NA,NA
NCA_NY-10030,NA,NA,NA
NCA_NY-10031,NA,NA,NA
NCA_NY-10032,NA,NA,NA
NCA_NY-10033,NA,NA,NA
NCA_NY-10034,NA,NA,NA
NCA_NY-10035,NA,NA,NA
NCA_NY-10036,NA,NA,NA
NCA_NY-10037,NA,NA,NA
NCA_NY-10038,NA,NA,NA
NCA_NY-10039,NA,NA,NA
NCA_NY-10040,NA,NA,NA
NCA_NY-10042,NA,NA,NA
NCA_NY-10043,NA,NA,NA
NCA_NY-10044,NA,NA,NA
NCA_NY-10045,NA,NA,NA
NCA_NY-10046,NA,NA,NA
NCA_NY-10047,NA,NA,NA
NCA_NY-10048,NA,NA,NA
NCA_NY-10049,NA,NA,NA
NCA_NY-10050,NA,NA,NA
NCA_NY-10051,NA,NA,NA
NCA_NY-10052,NA,NA,NA
NCA_NY-10053,NA,NA,NA
NCA_NY-10054,NA,NA,NA
NCA_NY-10055,NA,NA,NA
NCA_NY-10056,NA,NA,NA
NCA_NY-10057,NA,NA,NA
NCA_NY-10058,NA,NA,NA
NCA_NY-10059,NA,NA,NA
NCA_NY-10060,NA,NA,NA
NCA_NY-10061,NA,NA,NA
NCA_NY-10062,NA,NA,NA
NCA_NY-10063,NA,NA,NA
NCA_NY-10064,NA,NA,NA
NCA_NY-10065,NA,NA,NA
NCA_NY-10066,NA,NA,NA
NCA_NY-10067,NA,NA,NA
NCA_NY-10068,NA,NA,NA
NCA_NY-10069,NA,NA,NA
NCA_NY-10070,NA,NA,NA
NCA_NY-10071,NA,NA,NA
NCA_NY-10072,NA,NA,NA
NCA_NY-10073,NA,NA,NA
NCA_NY-10074,NA,NA,NA
NCA_NY-10075,NA,NA,NA
NCA_NY-10076,NA,NA,NA
NCA_NY-10077,NA,NA,NA
NCA_NY-10078,NA,NA,NA
NCA_NY-10079,NA,NA,NA
NCA_NY-10080,NA,NA,NA
NCA_NY-10081,NA,NA,NA
NCA_NY-10082,NA,NA,NA
NCA_NY-10083,NA,NA,NA
NCA_NY-10084,NA,NA,NA
NCA_NY-10085,NA,NA,NA
NCA_NY-10086,NA,NA,NA
NCA_NY-10087,NA,NA,NA
NCA_NY-10088,NA,NA,NA
NCA_NY-10089,NA,NA,NA
NCA_NY-10090,NA,NA,NA
NCA_NY-10091,NA,NA,NA
NCA_NY-10092,NA,NA,NA
NCA_NY-10093,NA,NA,NA
NCA_NY-10094,NA,NA,NA
NCA_NY-10095,NA,NA,NA
NCA_NY-10096,NA,NA,NA
NCA_NY-10097,NA,NA,NA
NCA_NY-10098,NA,NA,NA
NCA_NY-10099,NA,NA,NA
NCA_NY-10100,NA,NA,NA
NCA_NY-10101,NA,NA,NA
NCA_NY-10102,NA,NA,NA
NCA_NY-10104,NA,NA,NA
NCA_NY-10105,NA,NA,NA
NCA_NY-10106,NA,NA,NA
NCA_NY-10107,NA,NA,NA
NCA_NY-10108,NA,NA,NA
NCA_NY-10109,NA,NA,NA
NCA_NY-10110,NA,NA,NA
NCA_NY-10111,NA,NA,NA
NCA_NY-10112,NA,NA,NA
NCA_NY-10113,NA,NA,NA
NCA_NY-10114,NA,NA,NA
NCA_NY-10115,NA,NA,NA
NCA_NY-10116,NA,NA,NA
NCA_NY-10117,NA,NA,NA
NCA_NY-10118,NA,NA,NA
NCA_NY-10119,NA,NA,NA
NCA_NY-10120,NA,NA,NA
NCA_NY-10121,NA,NA,NA
NCA_NY-10122,NA,NA,NA
NCA_NY-10123,NA,NA,NA
NCA_NY-10124,NA,NA,NA
NCA_NY-10125,NA,NA,NA
NCA_NY-10126,NA,NA,NA
NCA_NY-10127,NA,NA,NA
NCA_NY-10128,NA,NA,NA
NCA_NY-10129,NA,NA,NA
NCA_NY-10130,NA,NA,NA
NCA_NY-10131,NA,NA,NA
NCA_NY-10132,NA,NA,NA
NCA_NY-10133,NA,NA,NA
NCA_NY-10134,NA,NA,NA
NCA_NY-10135,NA,NA,NA
NCA_NY-10136,NA,NA,NA
NCA_NY-10137,NA,NA,NA
NCA_NY-10138,NA,NA,NA
NCA_NY-10139,NA,NA,NA
NCA_NY-10140,NA,NA,NA
NCA_NY-10141,NA,NA,NA
NCA_NY-10142,NA,NA,NA
NCA_NY-10143,NA,NA,NA
NCA_NY-10144,NA,NA,NA
NCA_NY-10145,NA,NA,NA
NCA_NY-10146,NA,NA,NA
NCA_NY-10147,NA,NA,NA
NCA_NY-10148,NA,NA,NA
NCA_NY-10149,NA,NA,NA
NCA_NY-10150,NA,NA,NA
NCA_NY-10151,NA,NA,NA
NCA_NY-10152,NA,NA,NA
NCA_NY-10153,NA,NA,NA
NCA_NY-10154,NA,NA,NA
NCA_NY-10155,NA,NA,NA
NCA_NY-10156,NA,NA,NA
NCA_NY-10157,NA,NA,NA
NCA_NY-10158,NA,NA,NA
NCA_NY-10160,NA,NA,NA
NCA_NY-10161,NA,NA,NA
NCA_NY-10162,NA,NA,NA
NCA_NY-10163,NA,NA,NA
NCA_NY-10164,NA,NA,NA
NCA_NY-10165,NA,NA,NA
NCA_NY-10166,NA,NA,NA
NCA_NY-10167,NA,NA,NA
NCA_NY-10168,NA,NA,NA
NCA_NY-10169,NA,NA,NA
NCA_NY-10170,NA,NA,NA
NCA_NY-10171,NA,NA,NA
NCA_NY-10172,NA,NA,NA
NCA_NY-10173,NA,NA,NA
NCA_NY-10174,NA,NA,NA
NCA_NY-10175,NA,NA,NA
NCA_NY-10176,NA,NA,NA
NCA_NY-10177,NA,NA,NA
NCA_NY-10178,NA,NA,NA
NCA_NY-10179,NA,NA,NA
NCA_NY-10180,NA,NA,NA
NCA_NY-10181,NA,NA,NA
NCA_NY-10182,NA,NA,NA
NCA_NY-10183,NA,NA,NA
NCA_NY-10184,NA,NA,NA
NCA_NY-10185,NA,NA,NA
NCA_NY-10186,NA,NA,NA
NCA_NY-10187,NA,NA,NA
NCA_NY-10188,NA,NA,NA
NCA_NY-10189,NA,NA,NA
NCA_NY-10190,NA,NA,NA
NCA_NY-10191,NA,NA,NA
NCA_NY-10192,NA,NA,NA
NCA_NY-10193,NA,NA,NA
NCA_NY-10195,NA,NA,NA
NCA_NY-10196,NA,NA,NA
NCA_NY-10197,NA,NA,NA
NCA_NY-10198,NA,NA,NA
NCA_NY-10200,NA,NA,NA
NCA_NY-10202,NA,NA,NA
NCA_NY-10203,NA,NA,NA
NCA_NY-10204,NA,NA,NA
NCA_NY-10205,NA,NA,NA
NCA_NY-10206,NA,NA,NA
NCA_NY-10207,NA,NA,NA
NCA_NY-10208,NA,NA,NA
NCA_NY-10209,NA,NA,NA
NCA_NY-10210,NA,NA,NA
NCA_NY-10211,NA,NA,NA
NCA_NY-10212,NA,NA,NA
NCA_NY-10213,NA,NA,NA
NCA_NY-10214,NA,NA,NA
NCA_NY-10216,NA,NA,NA
NCA_NY-10217,NA,NA,NA
NCA_OR-10001,NA,NA,NA
NCA_OR-10002,NA,NA,NA
NCA_OR-10003,NA,NA,NA
NCA_OR-10004,NA,NA,NA
NCA_OR-10005,NA,NA,NA
NCA_OR-10006,NA,NA,NA
NCA_OR-10007,NA,NA,NA
NCA_OR-10008,NA,NA,NA
NCA_OR-10009,NA,NA,NA
NCA_OR-10010,NA,NA,NA
NCA_OR-10011,NA,NA,NA
NCA_OR-10012,NA,NA,NA
NCA_OR-10013,NA,NA,NA
NCA_OR-10014,NA,NA,NA
NCA_OR-10015,NA,NA,NA
NCA_OR-10016,NA,NA,NA
NCA_OR-10017,NA,NA,NA
NCA_OR-10018,NA,NA,NA
NCA_OR-10019,NA,NA,NA
NCA_OR-10020,NA,NA,NA
NCA_OR-10021,NA,NA,NA
NCA_OR-10022,NA,NA,NA
NCA_OR-10023,NA,NA,NA
NCA_OR-10024,NA,NA,NA
NCA_OR-10025,NA,NA,NA
NCA_OR-10026,NA,NA,NA
NCA_OR-10027,NA,NA,NA
NCA_OR-10028,NA,NA,NA
NCA_OR-10030,NA,NA,NA
NCA_OR-10031,NA,NA,NA
NCA_OR-10034,NA,NA,NA
NCA_OR-10036,NA,NA,NA
NCA_OR-10037,NA,NA,NA
NCA_OR-10039,NA,NA,NA
NCA_OR-10040,NA,NA,NA
NCA_OR-10041,NA,NA,NA
NCA_OR-10042,NA,NA,NA
NCA_OR-10043,NA,NA,NA
NCA_OR-10044,NA,NA,NA
NCA_OR-10045,NA,NA,NA
NCA_OR-10046,NA,NA,NA
NCA_OR-10047,NA,NA,NA
NCA_OR-10048,NA,NA,NA
NCA_OR-10049,NA,NA,NA
NCA_OR-10050,NA,NA,NA
NCA_OR-10051,NA,NA,NA
NCA_OR-10052,NA,NA,NA
NCA_OR-10053,NA,NA,NA
NCA_OR-10054,NA,NA,NA
NCA_OR-10055,NA,NA,NA
NCA_OR-10056,NA,NA,NA
NCA_OR-10057,NA,NA,NA
NCA_OR-10058,NA,NA,NA
NCA_OR-10059,NA,NA,NA
NCA_OR-10060,NA,NA,NA
NCA_OR-10061,NA,NA,NA
NCA_OR-10062,NA,NA,NA
NCA_OR-10063,NA,NA,NA
NCA_OR-10064,NA,NA,NA
NCA_OR-10065,NA,NA,NA
NCA_OR-10066,NA,NA,NA
NCA_OR-10067,NA,NA,NA
NCA_OR-10068,NA,NA,NA
NCA_OR-10069,NA,NA,NA
NCA_OR-10070,NA,NA,NA
NCA_OR-10071,NA,NA,NA
NCA_OR-10072,NA,NA,NA
NCA_OR-10073,NA,NA,NA
NCA_OR-10074,NA,NA,NA
NCA_OR-10075,NA,NA,NA
NCA_OR-10076,NA,NA,NA
NCA_OR-10077,NA,NA,NA
NCA_OR-10078,NA,NA,NA
NCA_OR-10079,NA,NA,NA
NCA_OR-10080,NA,NA,NA
NCA_OR-10081,NA,NA,NA
NCA_OR-10082,NA,NA,NA
NCA_OR-10083,NA,NA,NA
NCA_OR-10084,NA,NA,NA
NCA_OR-10085,NA,NA,NA
NCA_OR-10086,NA,NA,NA
NCA_OR-10087,NA,NA,NA
NCA_OR-10088,NA,NA,NA
NCA_OR-10089,NA,NA,NA
NCA_OR-10090,NA,NA,NA
NCA_OR-10091,NA,NA,NA
NCA_OR-10092,NA,NA,NA
NCA_OR-10093,NA,NA,NA
NCA_OR-10094,NA,NA,NA
NCA_OR-10095,NA,NA,NA
NCA_OR-10096,NA,NA,NA
NCA_OR-10097,NA,NA,NA
NCA_OR-10098,NA,NA,NA
NCA_OR-10099,NA,NA,NA
NCA_OR-10100,NA,NA,NA
NCA_OR-10101,NA,NA,NA
NCA_OR-10102,NA,NA,NA
NCA_OR-10103,NA,NA,NA
NCA_OR-10104,NA,NA,NA
NCA_OR-10105,NA,NA,NA
NCA_OR-10106,NA,NA,NA
NCA_OR-10107,NA,NA,NA
NCA_OR-10108,NA,NA,NA
NCA_OR-10109,NA,NA,NA
NCA_OR-10110,NA,NA,NA
NCA_OR-10111,NA,NA,NA
NCA_OR-10112,NA,NA,NA
NCA_OR-10113,NA,NA,NA
NCA_OR-10114,NA,NA,NA
NCA_OR-10115,NA,NA,NA
NCA_OR-10116,NA,NA,NA
NCA_OR-10117,NA,NA,NA
NCA_OR-10118,NA,NA,NA
NCA_OR-10119,NA,NA,NA
NCA_OR-10120,NA,NA,NA
NCA_OR-10121,NA,NA,NA
NCA_OR-10122,NA,NA,NA
NCA_OR-10123,NA,NA,NA
NCA_OR-10124,NA,NA,NA
NCA_OR-10125,NA,NA,NA
NCA_OR-10126,NA,NA,NA
NCA_OR-10127,NA,NA,NA
NCA_OR-10128,NA,NA,NA
NCA_OR-10129,NA,NA,NA
NCA_OR-10130,NA,NA,NA
NCA_OR-10131,NA,NA,NA
NCA_OR-10132,NA,NA,NA
NCA_OR-10133,NA,NA,NA
NCA_OR-10134,NA,NA,NA
NCA_OR-10135,NA,NA,NA
NCA_OR-10136,NA,NA,NA
NCA_OR-10137,NA,NA,NA
NCA_OR-10138,NA,NA,NA
NCA_OR-10139,NA,NA,NA
NCA_OR-10140,NA,NA,NA
NCA_OR-10141,NA,NA,NA
NCA_OR-10142,NA,NA,NA
NCA_OR-10143,NA,NA,NA
NCA_OR-10145,NA,NA,NA
NCA_OR-10146,NA,NA,NA
NCA_OR-10147,NA,NA,NA
NCA_OR-10148,NA,NA,NA
NCA_OR-10149,NA,NA,NA
NCA_OR-10150,NA,NA,NA
NCA_OR-10152,NA,NA,NA
NCA_OR-10153,NA,NA,NA
NCA_OR-10154,NA,NA,NA
NCA_OR-10155,NA,NA,NA
NCA_OR-10156,NA,NA,NA
NCA_OR-10157,NA,NA,NA
NCA_OR-10158,NA,NA,NA
NCA_OR-10159,NA,NA,NA
NCA_OR-10160,NA,NA,NA
NCA_OR-10161,NA,NA,NA
NCA_OR-10162,NA,NA,NA
NCA_OR-10163,NA,NA,NA
NCA_OR-10164,NA,NA,NA
NCA_OR-10165,NA,NA,NA
NCA_OR-10166,NA,NA,NA
NCA_OR-10167,NA,NA,NA
NCA_OR-10168,NA,NA,NA
NCA_OR-10169,NA,NA,NA
NCA_OR-10170,NA,NA,NA
NCA_OR-10171,NA,NA,NA
NCA_OR-10172,NA,NA,NA
NCA_OR-10173,NA,NA,NA
NCA_OR-10174,NA,NA,NA
NCA_OR-10175,NA,NA,NA
NCA_OR-10176,NA,NA,NA
NCA_OR-10177,NA,NA,NA
NCA_OR-10178,NA,NA,NA
NCA_OR-10179,NA,NA,NA
NCA_OR-10180,NA,NA,NA
NCA_OR-10183,NA,NA,NA
NCA_OR-10184,NA,NA,NA
NCA_OR-10185,NA,NA,NA
NCA_OR-10186,NA,NA,NA
NCA_OR-10187,NA,NA,NA
NCA_OR-10188,NA,NA,NA
NCA_OR-10189,NA,NA,NA
NCA_OR-10190,NA,NA,NA
NCA_OR-10191,NA,NA,NA
NCA_OR-10192,NA,NA,NA
NCA_OR-10193,NA,NA,NA
NCA_OR-10194,NA,NA,NA
NCA_OR-10195,NA,NA,NA
NCA_OR-10196,NA,NA,NA
NCA_OR-10197,NA,NA,NA
NCA_OR-10199,NA,NA,NA
NCA_OR-10200,NA,NA,NA
NCA_OR-10202,NA,NA,NA
NCA_OR-10203,NA,NA,NA
NCA_OR-10205,NA,NA,NA
NCA_OR-10206,NA,NA,NA
NCA_OR-10207,NA,NA,NA
NCA_OR-10208,NA,NA,NA
NCA_OR-10209,NA,NA,NA
NCA_OR-10210,NA,NA,NA
NCA_OR-10211,NA,NA,NA
NCA_PA-10001,NA,NA,NA
NCA_RI-10001,NA,NA,NA
NCA_RI-10002,NA,NA,NA
NCA_RI-10003,NA,NA,NA
NCA_RI-10004,NA,NA,NA
NCA_RI-10005,NA,NA,NA
NCA_RI-10006,NA,NA,NA
NCA_RI-10007,NA,NA,NA
NCA_RI-10008,NA,NA,NA
NCA_RI-10009,NA,NA,NA
NCA_RI-10010,NA,NA,NA
NCA_RI-10011,NA,NA,NA
NCA_RI-10012,NA,NA,NA
NCA_RI-10013,NA,NA,NA
NCA_RI-10014,NA,NA,NA
NCA_RI-10015,NA,NA,NA
NCA_RI-10016,NA,NA,NA
NCA_RI-10017,NA,NA,NA
NCA_RI-10018,NA,NA,NA
NCA_RI-10019,NA,NA,NA
NCA_RI-10020,NA,NA,NA
NCA_RI-10021,NA,NA,NA
NCA_RI-10022,NA,NA,NA
NCA_RI-10023,NA,NA,NA
NCA_RI-10024,NA,NA,NA
NCA_RI-10025,NA,NA,NA
NCA_RI-10027,NA,NA,NA
NCA_RI-10028,NA,NA,NA
NCA_RI-10029,NA,NA,NA
NCA_RI-10030,NA,NA,NA
NCA_RI-10031,NA,NA,NA
NCA_RI-10032,NA,NA,NA
NCA_RI-10033,NA,NA,NA
NCA_RI-10034,NA,NA,NA
NCA_RI-10035,NA,NA,NA
NCA_RI-10036,NA,NA,NA
NCA_RI-10037,NA,NA,NA
NCA_RI-10038,NA,NA,NA
NCA_RI-10039,NA,NA,NA
NCA_RI-10040,NA,NA,NA
NCA_RI-10041,NA,NA,NA
NCA_RI-10042,NA,NA,NA
NCA_RI-10043,NA,NA,NA
NCA_RI-10044,NA,NA,NA
NCA_RI-10045,NA,NA,NA
NCA_RI-10046,NA,NA,NA
NCA_RI-10047,NA,NA,NA
NCA_RI-10048,NA,NA,NA
NCA_RI-10049,NA,NA,NA
NCA_RI-10050,NA,NA,NA
NCA_RI-10051,NA,NA,NA
NCA_RI-10052,NA,NA,NA
NCA_RI-10053,NA,NA,NA
NCA_RI-10054,NA,NA,NA
NCA_RI-10056,NA,NA,NA
NCA_RI-10057,NA,NA,NA
NCA_RI-10058,NA,NA,NA
NCA_RI-10059,NA,NA,NA
NCA_RI-10060,NA,NA,NA
NCA_RI-10061,NA,NA,NA
NCA_RI-10062,NA,NA,NA
NCA_RI-10063,NA,NA,NA
NCA_RI-10064,NA,NA,NA
NCA_RI-10065,NA,NA,NA
NCA_RI-10066,NA,NA,NA
NCA_RI-10067,NA,NA,NA
NCA_RI-10068,NA,NA,NA
NCA_RI-10069,NA,NA,NA
NCA_RI-10070,NA,NA,NA
NCA_RI-10071,NA,NA,NA
NCA_RI-10072,NA,NA,NA
NCA_RI-10073,NA,NA,NA
NCA_RI-10074,NA,NA,NA
NCA_RI-10075,NA,NA,NA
NCA_RI-10076,NA,NA,NA
NCA_RI-10077,NA,NA,NA
NCA_RI-10078,NA,NA,NA
NCA_RI-10079,NA,NA,NA
NCA_RI-10080,NA,NA,NA
NCA_RI-10081,NA,NA,NA
NCA_RI-10082,NA,NA,NA
NCA_RI-10083,NA,NA,NA
NCA_RI-10084,NA,NA,NA
NCA_RI-10085,NA,NA,NA
NCA_RI-10086,NA,NA,NA
NCA_RI-10087,NA,NA,NA
NCA_RI-10088,NA,NA,NA
NCA_RI-10089,NA,NA,NA
NCA_RI-10090,NA,NA,NA
NCA_RI-10091,NA,NA,NA
NCA_RI-10092,NA,NA,NA
NCA_RI-10093,NA,NA,NA
NCA_RI-10094,NA,NA,NA
NCA_RI-10095,NA,NA,NA
NCA_RI-10096,NA,NA,NA
NCA_RI-10097,NA,NA,NA
NCA_RI-10098,NA,NA,NA
NCA_RI-10099,NA,NA,NA
NCA_RI-10100,NA,NA,NA
NCA_RI-10101,NA,NA,NA
NCA_RI-10102,NA,NA,NA
NCA_RI-10103,NA,NA,NA
NCA_RI-10104,NA,NA,NA
NCA_RI-10105,NA,NA,NA
NCA_RI-10106,NA,NA,NA
NCA_RI-10107,NA,NA,NA
NCA_RI-10109,NA,NA,NA
NCA_RI-10110,NA,NA,NA
NCA_RI-10111,NA,NA,NA
NCA_RI-10112,NA,NA,NA
NCA_RI-10113,NA,NA,NA
NCA_RI-10115,NA,NA,NA
NCA_RI-10116,NA,NA,NA
NCA_RI-10117,NA,NA,NA
NCA_RI-10118,NA,NA,NA
NCA_RI-10119,NA,NA,NA
NCA_RI-10120,NA,NA,NA
NCA_RI-10122,NA,NA,NA
NCA_RI-10123,NA,NA,NA
NCA_RI-10124,NA,NA,NA
NCA_RI-10125,NA,NA,NA
NCA_RI-10126,NA,NA,NA
NCA_RI-10129,NA,NA,NA
NCA_RI-10130,NA,NA,NA
NCA_RI-10131,NA,NA,NA
NCA_SC-10001,NA,NA,NA
NCA_SC-10002,NA,NA,NA
NCA_SC-10003,NA,NA,NA
NCA_SC-10004,NA,NA,NA
NCA_SC-10005,NA,NA,NA
NCA_SC-10006,NA,NA,NA
NCA_SC-10007,NA,NA,NA
NCA_SC-10008,NA,NA,NA
NCA_SC-10009,NA,NA,NA
NCA_SC-10010,NA,NA,NA
NCA_SC-10011,NA,NA,NA
NCA_SC-10012,NA,NA,NA
NCA_SC-10013,NA,NA,NA
NCA_SC-10014,NA,NA,NA
NCA_SC-10015,NA,NA,NA
NCA_SC-10016,NA,NA,NA
NCA_SC-10017,NA,NA,NA
NCA_SC-10018,NA,NA,NA
NCA_SC-10019,NA,NA,NA
NCA_SC-10020,NA,NA,NA
NCA_SC-10021,NA,NA,NA
NCA_SC-10022,NA,NA,NA
NCA_SC-10023,NA,NA,NA
NCA_SC-10024,NA,NA,NA
NCA_SC-10025,NA,NA,NA
NCA_SC-10026,NA,NA,NA
NCA_SC-10027,NA,NA,NA
NCA_SC-10028,NA,NA,NA
NCA_SC-10029,NA,NA,NA
NCA_SC-10030,NA,NA,NA
NCA_SC-10031,NA,NA,NA
NCA_SC-10032,NA,NA,NA
NCA_SC-10033,NA,NA,NA
NCA_SC-10034,NA,NA,NA
NCA_SC-10035,NA,NA,NA
NCA_SC-10036,NA,NA,NA
NCA_SC-10037,NA,NA,NA
NCA_SC-10038,NA,NA,NA
NCA_SC-10039,NA,NA,NA
NCA_SC-10040,NA,NA,NA
NCA_SC-10041,NA,NA,NA
NCA_SC-10042,NA,NA,NA
NCA_SC-10043,NA,NA,NA
NCA_SC-10044,NA,NA,NA
NCA_SC-10045,NA,NA,NA
NCA_SC-10046,NA,NA,NA
NCA_SC-10047,NA,NA,NA
NCA_SC-10048,NA,NA,NA
NCA_SC-10049,NA,NA,NA
NCA_SC-10050,NA,NA,NA
NCA_SC-10051,NA,NA,NA
NCA_SC-10052,NA,NA,NA
NCA_SC-10053,NA,NA,NA
NCA_SC-10054,NA,NA,NA
NCA_SC-10055,NA,NA,NA
NCA_SC-10056,NA,NA,NA
NCA_SC-10057,NA,NA,NA
NCA_SC-10058,NA,NA,NA
NCA_SC-10059,NA,NA,NA
NCA_SC-10060,NA,NA,NA
NCA_SC-10061,NA,NA,NA
NCA_SC-10062,NA,NA,NA
NCA_SC-10063,NA,NA,NA
NCA_SC-10064,NA,NA,NA
NCA_SC-10065,NA,NA,NA
NCA_SC-10066,NA,NA,NA
NCA_SC-10067,NA,NA,NA
NCA_SC-10068,NA,NA,NA
NCA_SC-10069,NA,NA,NA
NCA_SC-10070,NA,NA,NA
NCA_SC-10071,NA,NA,NA
NCA_SC-10072,NA,NA,NA
NCA_SC-10073,NA,NA,NA
NCA_SC-10074,NA,NA,NA
NCA_SC-10075,NA,NA,NA
NCA_SC-10076,NA,NA,NA
NCA_SC-10077,NA,NA,NA
NCA_SC-10078,NA,NA,NA
NCA_SC-10079,NA,NA,NA
NCA_SC-10080,NA,NA,NA
NCA_SC-10081,NA,NA,NA
NCA_SC-10082,NA,NA,NA
NCA_SC-10083,NA,NA,NA
NCA_SC-10084,NA,NA,NA
NCA_SC-10085,NA,NA,NA
NCA_SC-10086,NA,NA,NA
NCA_SC-10087,NA,NA,NA
NCA_SC-10088,NA,NA,NA
NCA_SC-10089,NA,NA,NA
NCA_SC-10090,NA,NA,NA
NCA_SC-10091,NA,NA,NA
NCA_SC-10092,NA,NA,NA
NCA_SC-10093,NA,NA,NA
NCA_SC-10094,NA,NA,NA
NCA_SC-10095,NA,NA,NA
NCA_SC-10096,NA,NA,NA
NCA_SC-10097,NA,NA,NA
NCA_SC-10098,NA,NA,NA
NCA_SC-10099,NA,NA,NA
NCA_SC-10100,NA,NA,NA
NCA_SC-10101,NA,NA,NA
NCA_SC-10102,NA,NA,NA
NCA_SC-10103,NA,NA,NA
NCA_SC-10104,NA,NA,NA
NCA_SC-10105,NA,NA,NA
NCA_SC-10106,NA,NA,NA
NCA_SC-10107,NA,NA,NA
NCA_SC-10108,NA,NA,NA
NCA_SC-10109,NA,NA,NA
NCA_SC-10110,NA,NA,NA
NCA_SC-10111,NA,NA,NA
NCA_SC-10112,NA,NA,NA
NCA_SC-10113,NA,NA,NA
NCA_SC-10114,NA,NA,NA
NCA_SC-10115,NA,NA,NA
NCA_SC-10116,NA,NA,NA
NCA_SC-10117,NA,NA,NA
NCA_SC-10118,NA,NA,NA
